Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
221	16	1447500000	1677000000	NaN	NaN	1397.9	36	995	NaN	4439	823	10316	15578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.985681394	3.128575524	55386	6.421	3253417	3160	146.8836814	NaN	4654.537	216.3530158	11.80854204	23183.2	NaN	13880.6	1448	67.30619326	NaN	12861	6880	10784	26.35288644	1380935	219	187	NaN	24470000	113.3419029	4750000	22.00139104	2490000	11.53336078	334	15.52504734	6999330.165	32.53441082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
632	61	13161970000	7004100000	24000000	NaN	13970.2	14137	27712	NaN	16791	10350	30024	57165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.689253844	3.747967406	522577	2399.593	37940321	14467	101.9161677	5	45203.416	318.4460444	6.56565741	NaN	NaN	NaN	31573	222.4233885	940000	2400000	175800	84158	15.31350298	3307075	264	226	40	199522340	139.3671554	45539288	31.80937546	9280000	6.482117249	1040	7.326523424	38410659.73	27.05928829	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
208	12	NaN	43600000	NaN	NaN	8.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3.5	3.8	3.5	4	3.5	4	3.5	4.5	3.7	4	3.5	4.5	3	3.5	3.5	3.5	3.9	3.5	3.5	3.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	2	NaN	1322637	13.22095998	16770	0.167631405	1120	0.011195419	3	0.29987729	450184.14	4.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
111	15	NaN	NaN	NaN	NaN	620.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.462851388	4.509414803	148335	1382.547	16708204	14572	556.8923086	NaN	32218.697	1231.289085	20.91096616	NaN	NaN	NaN	16026	612.4592463	NaN	1748	337	2758	47.43609276	4652022	NaN	NaN	NaN	36000000	137.5797633	4100000	15.66880638	1048098	4.005474299	204	7.796186587	9419990.04	36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
270	16	NaN	207000000	NaN	NaN	56.4	NaN	NaN	NaN	1075	NaN	NaN	1075	3	1.5	2.7	2	2	2.5	3	2	2.5	2.5	3.5	2.5	2.5	2	2.5	2.3	3	2.3	2.7	2.5	2	NaN	NaN	7219	46.821	617785	1498	36.17033776	NaN	2218.434	53.56575906	15.06190024	NaN	NaN	NaN	637	15.38084456	NaN	766	34	4578	5.383552643	391139	NaN	NaN	NaN	11991469	28.95430467	366200	0.884217469	44625	0.107750422	1	0.024145753	NaN	10.16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
220	13	NaN	298000000	134000000	NaN	59.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	4	3.8	3.5	3	3.5	3.5	3.5	3.5	3.6	4	3.5	3.5	3.5	3	3.4	4	3.4	3.8	4	3	3.519207572	3.79712145	NaN	0	567101	548	46.49141271	NaN	695.117	58.97257541	24.31477117	NaN	NaN	NaN	165	13.99832682	NaN	NaN	NaN	NaN	17.63529375	347483	22	16	NaN	5389133	45.72051212	237752	2.017048605	47358	0.401777431	13	1.102898477	1249435.038	10.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
38	11	NaN	NaN	NaN	NaN	4069.3	8899	793	NaN	7621	6445	4197	18263	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.452900108	6.778134128	91387	7310.158	21050204	1710	353.3495888	468	2663.032	550.2814398	15.94144728	NaN	100	5964	836	172.7486879	3325	NaN	NaN	NaN	94.4679227	30891200	155	119	225	6414800	134.4197329	1876000	39.3108778	1023800	21.45334578	1889	390.3376452	3292829.04	68.04209282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
269	20	NaN	21900000	NaN	NaN	2	NaN	NaN	NaN	1017	NaN	NaN	1017	3	3.5	3.7	2	3.5	3	3.5	3	3.5	3.1	4	2.5	3	2.5	3	2.7	2.5	2.9	3.2	3.5	2.5	NaN	NaN	181	8.34	21420	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.735815899	NaN	6	5	NaN	1008800	17.97535303	31500	0.561284318	NaN	NaN	4	0.712741991	14030.3225	0.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
157	33	0	231800000	NaN	NaN	2.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.739971053	3.592802874	21056	18.439	2279763	362	59.05741751	NaN	810.953	132.3005246	15.87590859	NaN	NaN	NaN	408	66.56195123	NaN	NaN	NaN	NaN	8.666907852	156323	51	47	NaN	6950703	113.3951848	1077179	17.57331766	123469	2.014298421	69	11.25680058	617866.5024	10.08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	0.8	NaN	NaN	NaN	1869	NaN	NaN	1869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24402	78.21655234	21300	68.27360728	4900	15.70613501	27	865.4400923	17009.1496	54.52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	0	NaN	NaN	0.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.238112046	NaN	NaN	NaN	NaN	627000	7.027367506	100000	1.120792266	0	0	1	0.112079227	101953.5383	1.142687372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
279	19	NaN	186000000	NaN	NaN	1043	237	386	NaN	6324	1101	2054	9479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.255359971	3.491706354	19568	3.412	1135322	1338	182.0353429	45	2251.083	306.2605873	13.32009263	1112	47.74	4719	558	75.9160847	40130	4214	749	4058	NaN	NaN	229	202	42	9618767	118.6678017	3084872	38.05841005	457181	5.640293006	18	2.448905958	2885602.5	39.25871753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
461	11	NaN	0	NaN	NaN	2.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.483926701	2.944951673	4900	27.811	329788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.258046711	NaN	235	181	NaN	657106	127.5770484	83000	16.1144397	5754	1.117138386	4	7.765995038	108472.8996	21.06	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
286	11	NaN	NaN	NaN	NaN	1084	75	167	NaN	3446	949	2872	7267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.83008078	4.254510794	24044	45.91	2690428	1246	230.4579603	89	2048.87	378.9553781	11.19352144	29094	87.05	32962	623	115.2289801	43848	9004	2279	3592	NaN	NaN	337	286	42	5520043	101.4470612	1288661	23.68294438	519883	9.554382552	313	57.89192742	3593981.292	66.47364349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
214	14	NaN	NaN	NaN	NaN	1304.9	6	301	NaN	3204	333	1655	5192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.128248018	4.812885535	24477	1.948	1103685	1278	632.2613584	192	1986.452	982.751831	25.6797908	16261	100	815	639	316.1306792	38872	3520	834	1228	15.66192681	353880	565	520	29	2054899	101.8198152	978267	48.472925	425294	21.07322864	347	171.6703375	1170539.76	57.90978551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
116	7	NaN	NaN	NaN	NaN	9681.7	306	2549	NaN	3329	717	10952	14998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.973936489	5.788572622	NaN	NaN	NaN	3415	370.4050387	128	7349.696	797.1784572	14.81755608	42400	23.58	108100	3363	364.7649034	574801	11500	7156	9830	30.27162508	1298778	521	464	8	10014000	108.4133243	5338000	57.79012635	2898937	31.38440156	7119	772.156214	8313184.8	90.16824415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
95	13	NaN	19500000	NaN	NaN	6.2	NaN	NaN	NaN	1004	NaN	NaN	1004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.4	0.4	300	NaN	NaN	NaN	NaN	NaN	531643	46.21600147	44000	3.925956062	772	0.06711036	6	5.815379158	78798.564	7.637392113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
126	17	NaN	0	NaN	NaN	3.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11896	26.709	586106	NaN	NaN	110	NaN	NaN	NaN	NaN	96.45669291	NaN	NaN	NaN	508	NaN	NaN	NaN	4.492517141	NaN	NaN	NaN	NaN	93476	109.2417726	22322	26.0868549	2740	3.202131638	63	724.504347	34603.6992	39.79449285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
104	23	NaN	95400000	NaN	NaN	66.5	NaN	NaN	3394	2757	NaN	NaN	6151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.177772715	3.234660869	18960	14.29	1358473	4355	221.7664566	35	6161.429	313.7539098	24.29386216	NaN	91.28	NaN	1549	78.87858584	66857	2370	1120.2	2139	12.72302584	610607	57	27	18	7056158	35.8285021	3633443	18.4492496	11055	0.05613311	3	0.15276679	2757196.26	14.04026739	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
154	13	NaN	98500000	NaN	NaN	3.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	3	2.7	2	2	3	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2.5	2.2	2.5	2.4	2.8	3	2	1.94105186	2.691663562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1600000	15.01816917	45000	0.422386008	0	0	NaN	NaN	126779.7678	1.19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
309	12	190000000	0	NaN	NaN	8.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	2	2.7	2.5	2	2.5	3	3	3	2.7	3	2	2	2.5	3	2.2	2.5	2.7	3.2	4	2	NaN	NaN	NaN	NaN	NaN	99	17.13740582	NaN	291.781	50.50878188	11.38572696	NaN	NaN	NaN	177	30.63960434	NaN	NaN	NaN	NaN	12.557475	NaN	NaN	NaN	NaN	1549542	26.82336372	140919	2.439379889	1911	0.033080386	8	1.384840874	138644.088	2.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
157	8	2341000000	406000000	NaN	0	1959.5	5839	902	NaN	NaN	13472	21950	35422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.081400587	4.424913649	125907	2288.961	19993134	10656	156.0907425	NaN	17547.127	257.0330408	16.506445	NaN	NaN	NaN	4870	71.33651614	NaN	3161	8037	4429	36.48084707	6726237	NaN	NaN	NaN	61837164	90.58003795	7394349	10.83135722	NaN	NaN	614	8.993967333	12424772.72	18.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
361	28	220000000	68000000	NaN	NaN	13.5	NaN	NaN	NaN	2284	501	259	3044	3	3.5	3.5	3	3	2.5	3.5	4	3	3.2	3.5	2.5	3.5	2.5	3.5	2.6	3	3.4	3.2	4	2	2.913465498	1.627249297	8191	4.823	683248	NaN	NaN	NaN	100.718	15.05182162	4.038088365	NaN	NaN	8590.5	85	12.70284197	NaN	1274	53	616	NaN	NaN	NaN	NaN	NaN	3673520	54.89899298	286940	4.288180558	3658	0.054667054	NaN	NaN	587506.3248	8.78	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	58000000	NaN	NaN	0.3	NaN	NaN	NaN	2819	NaN	NaN	2819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15665	10.513	1823157	NaN	NaN	NaN	939.524	191.022439	4.179472601	NaN	NaN	NaN	894	181.7665759	NaN	10973	1570	3181	NaN	NaN	106	80	NaN	1135150	23.07967882	477670	9.711906077	75	0.001524887	NaN	NaN	86071.93	1.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
69	9	NaN	0	NaN	NaN	0.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3	3	3	3	3	3	3	4	3.2	3	3.5	3.5	3.5	3	3.3	3	3.3	3.2	3.5	3.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.23170201	NaN	NaN	NaN	NaN	50472	49.04479642	25536	24.81391507	721	0.700612185	2	19.43445729	8346.793349	8.110769944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
297	17	NaN	NaN	NaN	NaN	46.4	280	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.465992115	3.379207935	15017	49.174	1102669	454	341.0866691	NaN	974.582	732.1958769	5.042668928	NaN	NaN	NaN	472	354.6099291	NaN	NaN	NaN	NaN	12.87619566	554093	NaN	NaN	NaN	1806120	135.6923909	314792	23.65007813	85447	6.419566655	61	45.82882558	463201.92	34.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
81	17	NaN	99000000	NaN	NaN	851.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.493013974	4.833039557	24385	15.381	2274580	1024	99.13930815	12	1532.722	148.3916003	16.68360728	NaN	75.18	NaN	420	40.66260686	19371.2	2197	1487	2218	6.950655667	424780	114	76	61	8602164	83.94545894	1239074	12.09168246	227303	2.218169132	110	10.64973037	2821088.573	27.31257513	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
189	24	4434000000	3954000000	1491500000	NaN	8543	176	2221	NaN	9859	4229	60597	74685	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.470774664	3.417504739	215275	480.667	25505092	9002	126.9250785	45	13397.281	188.8970166	13.60106204	181935	88.45	206098	2318	32.68299623	351958	10104	5097	8699	35.642822	5218316	138	92	29	65824110	92.80971263	17502205	24.67750216	5749891	8.107146931	4230	59.64153324	24376486	34.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1500	10.21867975	290	2.963417127	1	102.1867975	1467.9	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
276	18	NaN	477000000	0	NaN	129.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	4.3	3.5	3.5	4	4.5	3.5	4	3.8	4.5	3.5	4	3.5	3.5	3.5	4	3.7	3.8	4	3	2.659049952	2.824696595	5460	1.446	202704	796	18.83236186	9	1088.592	25.75472169	5.742470008	7.1	7.38	7.78	248	5.867369022	87524	NaN	NaN	NaN	10.45839145	363310	NaN	NaN	NaN	13006793	30.77244126	123809	0.292916569	2585	0.006115786	8	0.189269968	3804090.03	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
129	15	165000000	679400000	NaN	NaN	126.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	4.5	4.5	4	4	3.5	4.5	3.5	4	3.9	4.5	3	4	3.5	3.5	3.4	3.5	3.8	3.8	4	3	3.11383227	3.807099652	349	29.544	63160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	3	NaN	8554864	27.29747916	168481	0.537601368	4798	0.015309806	7	0.223361066	2475811.968	7.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
544	30	100140000	1363800000	NaN	102000000	1843.6	2872	2825	NaN	10648	3875	18496	33019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.873298315	3.466189957	52509	63.359	3456288	2880	62.25923188	28	8174.719	176.7193492	6.008595284	36866.4	97.82	60670.7	5292	114.4013386	169502	257006	53056	21676	23.62051834	1123268	164	138	45	55681476	121.0688373	13176871	28.65061356	1600000	3.478897357	198	4.280322192	5059074.24	10.93659987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
234	27	NaN	52900000	NaN	NaN	247.9	706	33	NaN	NaN	7096	4405	11501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.746382748	4.402521073	9388	4.39	612644	545	163.464757	NaN	878.916	263.617964	21.20563762	NaN	NaN	2538	282	84.58176417	NaN	284	15	2993	22.87567822	675273	194	174	NaN	3507816	104.8371368	959286	28.66991814	227652	6.80377302	142	42.59081742	1314965.031	39.44044757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
26	15	NaN	NaN	NaN	NaN	212883	224733	231588	NaN	15745	32105	246220	294070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.469476926	5.868514259	9054478	39313.596	701779551	132103	434.415065	66	518037.818	1703.545206	22.75054838	NaN	67.37	7874329	352760	1160.036171	6506221	2788230	9935	227058	82.45042872	42411640	815	450	38	261300000	85.6752031	162763000	53.36683154	75707000	24.82285725	357246	1174.78819	225691907.4	74.21781837	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
243	25	NaN	413100000	25000000	NaN	121.5	186	262	NaN	3024	779	1204	5007	3	4	4	3.5	3	3	4	4	4	3.3	4	3	3.5	2.5	3.5	2.7	3.5	3.7	2.8	2.5	1.5	NaN	NaN	22406	71.69	2033933	296	10.84141861	NaN	1709.746	62.62186524	3.38558248	21038	NaN	56673.8	1337	48.96951584	NaN	21594	2264	4230	NaN	NaN	NaN	NaN	NaN	12375274	46.15577354	1849563	6.898272391	65960	0.246009488	6	0.219758485	2434557.945	8.916912779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
112	8	NaN	0	NaN	NaN	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	3.5	3.7	3.5	3.5	4	3.5	4	4	3.8	4	3.5	3.5	4	3.5	3.8	4	3.7	4.2	4	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.523841979	16570	204	85	NaN	130098	119.1613695	22777	20.86226163	9364	8.576819506	14	128.2309623	22927.38	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
381	10	NaN	391000000	NaN	NaN	496.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.969813878	2.360988876	137900	2.169	5766973	2758	98.72919277	NaN	16836.126	602.6893145	25.57009914	NaN	NaN	NaN	12358	442.384106	NaN	NaN	NaN	336	20.46008653	1325194	NaN	NaN	NaN	27414377	97.70789149	6417775	22.87366455	NaN	NaN	189	6.765706103	7261277.118	25.99347456	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
